SCHOOL_ID,EXAMEN_JAAR,INSTELLINGSNAAM_VESTIGING,POSTCODE_VESTIGING,PLAATSNAAM,GEMEENTENUMMER,GEMEENTENAAM,PROVINCIE,SOORT_PO,DENOMINATIE_VESTIGING,BEVOEGD_GEZAG_NUMMER,AANTAL_LEERLINGEN_EXAMEN,EXAMEN,EXAMEN_AANTAL,EXAMEN_GEM
003WV,2019,Basisschool de Wegwijzer,4353AN,SEROOSKERKE WALCHEREN,717,Veere,Zeeland,Bo,Protestants-Christelijk,40959,9.0,IEP,9,74.3333333333333
003WX,2019,Basisschool Het Palet,5527AZ,HAPERT,1728,Bladel,Noord-Brabant,Bo,Rooms-Katholiek,44201,54.0,ROUTE8,54,194.18518518518502
003WY,2019,Dr Maarten Luther,8321XP,URK,184,Urk,Flevoland,Bo,Reformatorisch,49844,22.0,CET,22,532.909090909091
003XA,2019,Plechelmus-School,7587AL,DE LUTTE,168,Losser,Overijssel,Bo,Rooms-Katholiek,75219,39.0,CET,39,533.692307692308
003XB,2019,Bs Sam Sam,6678BT,OOSTERHOUT GLD,1734,Overbetuwe,Gelderland,Bo,Rooms-Katholiek,41530,38.0,IEP,38,80.9210526315789
003XC,2019,PC Basissch De Wegwijzer,8471VM,WOLVEGA,98,Weststellingwerf,Friesland,Bo,Protestants-Christelijk,41282,8.0,IEP,8,87.125
003XE,2019,Basissch Petrus Datheen,3297BW,PUTTERSHOEK,585,Binnenmaas,Zuid-Holland,Bo,Reformatorisch,30133,24.0,CET,24,538.416666666667
003XH,2019,Basisschool De Albatros,7471EL,GOOR,1735,Hof van Twente,Overijssel,Bo,Rooms-Katholiek,25351,12.0,CET,12,534.166666666667
003XI,2019,Chr Basissch De Opdracht,9247AA,URETERP,86,Opsterland,Friesland,Bo,Protestants-Christelijk,50104,43.0,IEP,43,78.81395348837209
003XJ,2019,RK Basissch. Groeneveld,5913SR,VENLO,983,Venlo,Limburg,Bo,Rooms-Katholiek,41018,32.0,AMN,32,408.625
003XN,2019,Basisschool De Kwir,6086AK,NEER,1640,Leudal,Limburg,Bo,Rooms-Katholiek,23961,25.0,CET,25,536.08
003XO,2019,Titus Brandsmabasissch,5921JM,VENLO,983,Venlo,Limburg,Bo,Rooms-Katholiek,75597,38.0,ROUTE8,38,207.131578947368
003XP,2019,RK BS Merijntje,4681AT,NIEUW-VOSSEMEER,851,Steenbergen,Noord-Brabant,Bo,Rooms-Katholiek,40517,17.0,IEP,17,82.3529411764706
003XQ,2019,Basisschool St Albertus,5471NB,LOOSBROEK,1721,Bernheze,Noord-Brabant,Bo,Rooms-Katholiek,41020,22.0,ROUTE8,22,210.22727272727298
003XT,2019,Basissch de Wegwijzer,6013RJ,HUNSEL,1640,Leudal,Limburg,Bo,Rooms-Katholiek,23961,8.0,CET,8,538.75
003XV,2019,Basisschool t Panorama,6813GS,ARNHEM,202,Arnhem,Gelderland,Bo,Rooms-Katholiek,40972,36.0,CET,36,542.25
003XW,2019,Jozef Sarto Arnhem,6824EG,ARNHEM,202,Arnhem,Gelderland,Bo,"Samenwerking PC, RK",40972,22.0,CET,22,534.409090909091
003XX,2019,Basisschool De LenS,5451JH,MILL,815,Mill en Sint Hubert,Noord-Brabant,Bo,Rooms-Katholiek,71749,55.0,CET,55,538.072727272727
003XY,2019,Basissch Visser t Hooft,1902KA,CASTRICUM,383,Castricum,Noord-Holland,Bo,Algemeen bijzonder,40712,23.0,CET,23,538.608695652174
003XZ,2019,Basissch De Wiekslag,7651BS,TUBBERGEN,183,Tubbergen,Overijssel,Bo,Rooms-Katholiek,50949,61.0,AMN,61,393.737704918033
003YB,2019,De Wingerd,5085GD,ESBEEK,798,Hilvarenbeek,Noord-Brabant,Bo,Rooms-Katholiek,40941,6.0,IEP,6,72.8333333333333
003YC,2019,RK Basissch 't Diekske,5851BE,AFFERDEN L,893,Bergen (L.),Limburg,Bo,Rooms-Katholiek,37663,16.0,IEP,16,88.5
003YG,2019,Sint Franciscus-School,6909DW,BABBERICH,299,Zevenaar,Gelderland,Bo,Rooms-Katholiek,52340,13.0,CET,13,535.153846153846
003YH,2019,M G R Heyligersschool,4434AE,KWADENDAMME,654,Borsele,Zeeland,Bo,Rooms-Katholiek,73932,15.0,CET,15,539.8
003YI,2019,Basisschool St Martinus,6063BW,VLODROP,1669,Roerdalen,Limburg,Bo,Rooms-Katholiek,41692,11.0,CET,11,537.0
003YJ,2019,Basissch St Willibrordus,6674BE,HERVELD,1734,Overbetuwe,Gelderland,Bo,Rooms-Katholiek,53406,26.0,CET,26,534.2307692307689
003YL,2019,RK BS De Triangel,5595DE,LEENDE,1658,Heeze-Leende,Noord-Brabant,Bo,Rooms-Katholiek,31384,28.0,CET,28,535.428571428571
003YM,2019,KBs St. Ludgerus,3632EA,LOENEN AAN DE VECHT,1904,Stichtse Vecht,Utrecht,Bo,Rooms-Katholiek,70002,18.0,CET,18,541.388888888889
003YN,2019,Sint Bernadette,8111PK,HEETEN,177,Raalte,Overijssel,Bo,Rooms-Katholiek,40894,41.0,IEP,41,86.5853658536585
003YO,2019,Sint Victor,3405XA,BENSCHOP,331,Lopik,Utrecht,Bo,Rooms-Katholiek,77975,15.0,CET,15,534.533333333333
003YS,2019,Basissch St Jan Baptist,2241XH,WASSENAAR,629,Wassenaar,Zuid-Holland,Bo,Rooms-Katholiek,68329,27.0,CET,27,537.888888888889
003YW,2019,Basissch Onder De Linde,5963AG,HEGELSOM,1507,Horst aan de Maas,Limburg,Bo,Rooms-Katholiek,47920,20.0,ROUTE8,20,199.85
003YY,2019,Basisschool Rehoboth,3299BR,MAASDAM,585,Binnenmaas,Zuid-Holland,Bo,Reformatorisch,30133,5.0,CET,5,534.6
003YZ,2019,Bs Gisbertus Voetius,3941TB,DOORN,1581,Utrechtse Heuvelrug,Utrecht,Bo,Reformatorisch,59516,12.0,ROUTE8,12,203.333333333333
003ZB,2019,Jenaplan Basisschool,3135BK,VLAARDINGEN,622,Vlaardingen,Zuid-Holland,Bo,Algemeen bijzonder,59750,5.0,IEP,5,72.0
003ZD,2019,GBS De Plantage,3901SM,VEENENDAAL,345,Veenendaal,Utrecht,Bo,Gereformeerd vrijgemaakt,40945,23.0,CET,23,536.130434782609
003ZE,2019,Vrije School Driebergen,3972PS,DRIEBERGEN-RIJSENBURG,1581,Utrechtse Heuvelrug,Utrecht,Bo,Antroposofisch,59919,25.0,IEP,25,88.24
003ZF,2019,Geref Basisschool,2742TP,WADDINXVEEN,627,Waddinxveen,Zuid-Holland,Bo,Gereformeerd vrijgemaakt,41646,9.0,CET,9,536.333333333333
003ZH,2019,Eben Haezer,9202AN,DRACHTEN,90,Smallingerland,Friesland,Bo,Reformatorisch,60322,13.0,IEP,13,82.1538461538462
003ZJ,2019,Geref Basissch Immanuel,5684CH,BEST,753,Best,Noord-Brabant,Bo,Gereformeerd vrijgemaakt,60790,18.0,IEP,18,81.8888888888889
004AA,2019,H J Piekschool,6708KP,WAGENINGEN,289,Wageningen,Gelderland,Bo,Algemeen bijzonder,62818,31.0,CET,31,537.322580645161
004AJ,2019,t Kockenest,3628BW,KOCKENGEN,1904,Stichtse Vecht,Utrecht,Bo,Algemeen bijzonder,70033,16.0,CET,16,535.5625
004AM,2019,Dr. C. Steenblokschool,4461HB,GOES,664,Goes,Zeeland,Bo,Reformatorisch,70358,18.0,CET,18,537.833333333333
004AW,2019,De Barte,8584VW,HEMELUM,1900,S·dwest-FryslÔn,Friesland,Bo,Algemeen bijzonder,41385,9.0,IEP,9,82.8888888888889
004AZ,2019,Johannesschool,4003AP,TIEL,281,Tiel,Gelderland,Bo,Antroposofisch,41246,8.0,IEP,8,74.5
004BD,2019,Heilige Henricus-School,1777GN,HIPPOLYTUSHOEF,1911,Hollands Kroon,Noord-Holland,Bo,Rooms-Katholiek,55238,26.0,CET,26,539.807692307692
004BK,2019,Vrije School Utrecht,3512KV,UTRECHT,344,Utrecht,Utrecht,Bo,Antroposofisch,72087,27.0,IEP,27,81.85185185185179
004BT,2019,Vrijeschool Christophorus,6041AG,ROERMOND,957,Roermond,Limburg,Bo,Antroposofisch,41246,20.0,IEP,20,79.5
004BX,2019,SBO Zonnesteen,5021XA,TILBURG,855,Tilburg,Noord-Brabant,Sbo,Rooms-Katholiek,73114,29.0,ROUTE8,28,135.5
004CN,2019,Ds Gisbertus Voetiussch,4281LT,ANDEL,874,Woudrichem,Noord-Brabant,Bo,Reformatorisch,41825,23.0,CET,23,540.478260869565
004CT,2019,GBS De Bongerd,7201NV,ZUTPHEN,301,Zutphen,Gelderland,Bo,Gereformeerd vrijgemaakt,40945,23.0,CET,23,538.608695652174
004CV,2019,De Vorm KSBO,7329BD,APELDOORN,200,Apeldoorn,Gelderland,Sbo,Rooms-Katholiek,76806,6.0,ROUTE8,8,171.375
004DE,2019,Basisschool Christal,9861EE,GROOTEGAST,15,Grootegast,Groningen,Bo,Gereformeerd vrijgemaakt,42607,17.0,ROUTE8,17,212.470588235294
104DE,2019,Basisschool De Triangel,9728CX,GRONINGEN,14,Groningen,Groningen,Bo,Gereformeerd vrijgemaakt,42607,16.0,ROUTE8,16,210.875
004DG,2019,Chr Basissch De Finne,8495JA,ALDEBOARN,74,Heerenveen,Friesland,Bo,Protestants-Christelijk,41419,9.0,IEP,9,87.2222222222222
004DT,2019,GBS De Wegwijzer,1217GS,HILVERSUM,402,Hilversum,Noord-Holland,Bo,Gereformeerd vrijgemaakt,40945,18.0,CET,18,539.388888888889
004DY,2019,SBO De Toekomst,3314NX,DORDRECHT,505,Dordrecht,Zuid-Holland,Sbo,Protestants-Christelijk,30582,28.0,ROUTE8,33,144.909090909091
004DZ,2019,Jenaplanschool Antonius Abt,5221LT,'S-HERTOGENBOSCH,796,'s-Hertogenbosch,Noord-Brabant,Bo,Rooms-Katholiek,42723,68.0,IEP,68,87.4264705882353
004EC,2019,Rudolf Steiner Educare,5914XX,VENLO,983,Venlo,Limburg,Bo,Antroposofisch,41246,25.0,IEP,25,82.36
004ED,2019,PC Basissch De Regenboog,8152BL,LEMELERVELD,148,Dalfsen,Overijssel,Bo,Protestants-Christelijk,42744,25.0,IEP,25,88.96
004EN,2019,MBS Houtwijk,2552ZE,'S-GRAVENHAGE,518,'s-Gravenhage,Zuid-Holland,Bo,Algemeen bijzonder,41324,22.0,CET,22,535.363636363636
004EV,2019,Bernardus-School,7597LS,SAASVELD,1774,Dinkelland,Overijssel,Bo,Rooms-Katholiek,75219,18.0,CET,18,537.166666666667
004FB,2019,De Carrousel,2804RW,GOUDA,513,Gouda,Zuid-Holland,Bo,Algemeen bijzonder,84411,37.0,CET,37,539.783783783784
004FC,2019,SBO Tobiasschool,1059VX,AMSTERDAM,363,Amsterdam,Noord-Holland,Sbo,Algemeen bijzonder,84463,17.0,IEP,19,59.105263157894704
004FD,2019,Jenaplansch De Nw Kring,1111GH,DIEMEN,384,Diemen,Noord-Holland,Bo,Algemeen bijzonder,84567,47.0,CET,47,537.68085106383
004FE,2019,BS De Verrekijker,6011RL,ELL,1640,Leudal,Limburg,Bo,Rooms-Katholiek,23961,13.0,ROUTE8,13,214.384615384615
004FF,2019,Chr Basisschool De Rank,5161HB,SPRANG-CAPELLE,867,Waalwijk,Noord-Brabant,Bo,Protestants-Christelijk,84827,33.0,AMN,33,433.96969696969705
004FI,2019,Prinses Julianaschool,3035WK,ROTTERDAM,599,Rotterdam,Zuid-Holland,Bo,Protestants-Christelijk,74531,40.0,DIA,21,356.571428571429
004FJ,2019,RK Basisschool t Kompas,5253AJ,NIEUWKUIJK,797,Heusden,Noord-Brabant,Bo,Rooms-Katholiek,78222,65.0,CET,65,540.6307692307689
004FM,2019,Capelse Schoolvereniging,2903EB,CAPELLE AAN DEN IJSSEL,502,Capelle aan den IJssel,Zuid-Holland,Bo,Algemeen bijzonder,85048,28.0,CET,28,538.464285714286
004FP,2019,SSBO Tobias,3701CC,ZEIST,355,Zeist,Utrecht,Sbo,Algemeen bijzonder,41202,8.0,ROUTE8,8,144.875
004FQ,2019,Basisschool De Bongerd,5438AC,GASSEL,786,Grave,Noord-Brabant,Bo,Rooms-Katholiek,48348,12.0,ROUTE8,12,219.333333333333
004FT,2019,Vrije Basissch De Esch,7101JH,WINTERSWIJK,294,Winterswijk,Gelderland,Bo,Antroposofisch,77456,16.0,CET,16,539.3125
004FV,2019,Sint Gerardus,5571XJ,BERGEIJK,1724,Bergeijk,Noord-Brabant,Bo,Rooms-Katholiek,31384,10.0,IEP,10,81.7
004FX,2019,Vrijeschool De Strijene,4907XZ,OOSTERHOUT NB,826,Oosterhout,Noord-Brabant,Bo,Antroposofisch,41246,25.0,IEP,25,81.88
004GB,2019,Basisschool Rembrandt,1921XC,AKERSLOOT,383,Castricum,Noord-Holland,Bo,Openbaar,41191,22.0,IEP,22,86.7272727272727
004GD,2019,Openbare Basisschool,8701LV,BOLSWARD,1900,S·dwest-FryslÔn,Friesland,Bo,Openbaar,41856,12.0,IEP,12,80.8333333333333
004GH,2019,'t Reigerbos,2761TL,ZEVENHUIZEN ZH,1892,Zuidplas,Zuid-Holland,Bo,Openbaar,41488,52.0,IEP,52,79.8653846153846
004GK,2019,De Sprong,4371EZ,KOUDEKERKE,717,Veere,Zeeland,Bo,Openbaar,42610,26.0,IEP,26,87.3461538461538
004GX,2019,Elckerlyc,2371RE,ROELOFARENDSVEEN,1884,Kaag en Braassem,Zuid-Holland,Bo,Openbaar,40969,28.0,CET,28,536.178571428571
004HB,2019,De Luyster,4675AW,SINT PHILIPSLAND,716,Tholen,Zeeland,Bo,Openbaar,41842,16.0,IEP,16,84.0
004HC,2019,OBS de Windhoek,4844SL,TERHEIJDEN,1719,Drimmelen,Noord-Brabant,Bo,Openbaar,41471,7.0,CET,8,533.75
004HM,2019,De Sterrenwachter,1231CN,LOOSDRECHT,1696,Wijdemeren,Noord-Holland,Bo,Algemeen bijzonder,41376,34.0,ROUTE8,34,193.23529411764702
004HO,2019,Wicher Zitsema-School,9991BN,MIDDELSTUM,24,Loppersum,Groningen,Bo,Protestants-Christelijk,41558,12.0,IEP,12,76.9166666666667
004HS,2019,OBS De Toermalijn,3945GH,COTHEN,352,Wijk bij Duurstede,Utrecht,Bo,Openbaar,42567,15.0,ROUTE8,15,209.93333333333302
004HT,2019,Basisschool De Knotwilg,2965CC,NIEUWPOORT,1927,Molenwaard,Zuid-Holland,Bo,Openbaar,41638,9.0,IEP,9,78.7777777777778
004HU,2019,It Hazzeleger,8561DP,BALK,1940,De Fryske Marren,Friesland,Bo,Openbaar,41856,13.0,IEP,14,82.8571428571429
004HW,2019,Bs Commissaris Gaarlandt,7948AW,NIJEVEEN,119,Meppel,Drenthe,Bo,Openbaar,41629,24.0,ROUTE8,24,201.041666666667
004HX,2019,Dorpsschool Rozendaal,6891CG,ROZENDAAL,277,Rozendaal,Gelderland,Bo,Openbaar,41617,29.0,CET,29,541.137931034483
004HY,2019,Het Galjoen,2635MK,DEN HOORN ZH,1842,Midden-Delfland,Zuid-Holland,Bo,Openbaar,41455,31.0,IEP,31,83.0
004HZ,2019,Willem De Zwijger,4797CX,WILLEMSTAD NB,1709,Moerdijk,Noord-Brabant,Bo,Openbaar,41471,23.0,CET,23,540.304347826087
004IB,2019,OBS Wonderwijs,8271JZ,IJSSELMUIDEN,166,Kampen,Overijssel,Bo,Openbaar,41871,17.0,IEP,17,84.47058823529409
004IM,2019,Willibrord-School,3451CC,VLEUTEN,344,Utrecht,Utrecht,Bo,Rooms-Katholiek,32099,60.0,CET,60,539.533333333333
104IM,2019,Willibrord-school,3455SK,HAARZUILENS,344,Utrecht,Utrecht,Bo,Rooms-Katholiek,32099,9.0,CET,9,535.666666666667
004IP,2019,Basisschool Amby,6225BR,MAASTRICHT,935,Maastricht,Limburg,Bo,Rooms-Katholiek,41373,57.0,DIA,57,366.631578947368
004IQ,2019,R K B S Antonius,2215KV,VOORHOUT,1525,Teylingen,Zuid-Holland,Bo,Rooms-Katholiek,40967,17.0,CET,17,535.470588235294
004IR,2019,Chr Basissch D Wegwijzer,9293LS,KOLLUMERPOMP,79,Kollumerland en Nieuwkruisland,Friesland,Bo,Protestants-Christelijk,40635,7.0,IEP,7,81.5714285714286
004IT,2019,Chr Basissch D Tarissing,9294KN,OUDWOUDE,79,Kollumerland en Nieuwkruisland,Friesland,Bo,Protestants-Christelijk,40635,6.0,IEP,6,85.5
004IU,2019,Asvo School,1017XL,AMSTERDAM,363,Amsterdam,Noord-Holland,Bo,Algemeen bijzonder,20970,46.0,CET,46,539.5434782608701
004IY,2019,Samenwerkingsschool De Syl,9078VE,OUDEBILDTZIJL,1949,Waadhoeke,Friesland,Bo,Protestants-Christelijk,42656,12.0,IEP,12,78.0
004IZ,2019,Chr Basissch D Earnewjuk,8835XT,EASTERLITTENS,80,Leeuwarden,Friesland,Bo,Protestants-Christelijk,42604,8.0,IEP,8,87.625
004JA,2019,Basisschool Rosj Pina,1083BD,AMSTERDAM,363,Amsterdam,Noord-Holland,Bo,Joods,21464,23.0,CET,23,539.652173913044
004JF,2019,Chr Basissch De Zaaier,4281KN,ANDEL,874,Woudrichem,Noord-Brabant,Bo,Protestants-Christelijk,41239,23.0,CET,23,534.869565217391
004JG,2019,Chr BS de Flieterpen,9175GH,REITSUM,1722,Ferwerderadiel,Friesland,Bo,Protestants-Christelijk,40789,8.0,IEP,8,83.5
004JI,2019,Yn de Mande,9166RB,SCHIERMONNIKOOG,88,Schiermonnikoog,Friesland,Bo,"Samenwerking Opb., PC",42636,7.0,IEP,7,80.4285714285714
004JO,2019,Chr Bs De Zonnewijzer,9628CL,SIDDEBUREN,1952,Midden-Groningen,Groningen,Bo,Protestants-Christelijk,41845,20.0,CET,20,538.4
004JR,2019,De Horizon,3311HH,DORDRECHT,505,Dordrecht,Zuid-Holland,Bo,Protestants-Christelijk,30582,19.0,IEP,19,84.3157894736842
004JS,2019,Schoolver Willemspark,1077AZ,AMSTERDAM,363,Amsterdam,Noord-Holland,Bo,Algemeen bijzonder,23440,29.0,CET,28,541.357142857143
004JU,2019,De Tarissing,9289JB,DROGEHAM,59,Achtkarspelen,Friesland,Bo,Protestants-Christelijk,41005,16.0,CET,16,536.5625
004JV,2019,Basissch St Jozef,5663AH,GELDROP,1771,Geldrop-Mierlo,Noord-Brabant,Bo,Rooms-Katholiek,40557,58.0,ROUTE8,58,209.5
004JW,2019,Chr Basisschool De Oanrin,9286EM,TWIJZEL,59,Achtkarspelen,Friesland,Bo,Protestants-Christelijk,41005,11.0,DIA,11,354.27272727272697
004JX,2019,Chr Basissch Bernewird,9156AC,BORNWIRD,58,Dongeradeel,Friesland,Bo,Protestants-Christelijk,40788,8.0,IEP,8,83.0
004KC,2019,KC De Schalm,2951GL,ALBLASSERDAM,482,Alblasserdam,Zuid-Holland,Bo,Protestants-Christelijk,80433,27.0,IEP,27,85.0
004KD,2019,A.S.V.,3818HA,AMERSFOORT,307,Amersfoort,Utrecht,Bo,Algemeen bijzonder,25156,44.0,IEP,44,87.1363636363636
004KI,2019,GBS De Regenboog,3813KM,AMERSFOORT,307,Amersfoort,Utrecht,Bo,Gereformeerd vrijgemaakt,40945,40.0,CET,40,536.475
004KJ,2019,Chr Basisschool It Anker,9035EB,DRONRYP,1949,Waadhoeke,Friesland,Bo,Protestants-Christelijk,42656,17.0,IEP,17,84.3529411764706
004KM,2019,De Letterdoes,6224AZ,MAASTRICHT,935,Maastricht,Limburg,Bo,Rooms-Katholiek,41373,10.0,DIA,11,362.36363636363603
004KN,2019,De Twatine,8627SG,GAUW,1900,S·dwest-FryslÔn,Friesland,Bo,Protestants-Christelijk,42545,12.0,DIA,12,369.333333333333
004KT,2019,Ploos van Amstel Skoalle,9151KN,HOLWERD,58,Dongeradeel,Friesland,Bo,Protestants-Christelijk,40788,13.0,IEP,13,89.92307692307692
004KU,2019,St Jozef Basisschool,2631GA,NOOTDORP,1926,Pijnacker-Nootdorp,Zuid-Holland,Bo,Rooms-Katholiek,40928,80.0,CET,80,537.0
004KY,2019,Chr Basisschool De Rank,9123JA,METSLAWIER,58,Dongeradeel,Friesland,Bo,Protestants-Christelijk,40788,9.0,IEP,11,78.8181818181818
004KZ,2019,Cbs It Iepen Finster,8806KT,ACHLUM,1949,Waadhoeke,Friesland,Bo,Protestants-Christelijk,42656,7.0,IEP,7,79.71428571428571
004LA,2019,De Rivieren,1079EM,AMSTERDAM,363,Amsterdam,Noord-Holland,Bo,Protestants-Christelijk,81316,15.0,AMN,15,387.0
004LB,2019,Gravin v Rechterenschool,6629AX,APPELTERN,668,West Maas en Waal,Gelderland,Bo,Protestants-Christelijk,41460,7.0,CET,7,537.857142857143
004LD,2019,De Vesting,3772AV,BARNEVELD,203,Barneveld,Gelderland,Bo,Reformatorisch,41884,40.0,CET,40,537.8
004LG,2019,"School m d Bijbel, De Zaaier",5321TN,HEDEL,263,Maasdriel,Gelderland,Bo,Protestants-Christelijk,42658,8.0,CET,8,540.125
004LI,2019,Herv Bs De Wegwijzer,4041XE,KESTEREN,1740,Neder-Betuwe,Gelderland,Bo,Reformatorisch,41827,37.0,CET,37,538.783783783784
004LJ,2019,Samenlevingsschool De Lisdodde,7946LE,WANNEPERVEEN,1708,Steenwijkerland,Overijssel,Bo,Protestants-Christelijk,42788,9.0,ROUTE8,9,211.666666666667
004LK,2019,Het Beekdal,4861TB,CHAAM,1723,Alphen-Chaam,Noord-Brabant,Bo,Protestants-Christelijk,41001,7.0,IEP,7,81.28571428571429
004LL,2019,'t Twiespan,7824CJ,EMMEN,114,Emmen,Drenthe,Bo,Protestants-Christelijk,41551,15.0,ROUTE8,16,204.75
004LM,2019,De Klimboom,5764PR,DE RIPS,1652,Gemert-Bakel,Noord-Brabant,Bo,Rooms-Katholiek,32580,14.0,ROUTE8,15,190.866666666667
004LN,2019,Basisschool Sint Jozef,2636GB,SCHIPLUIDEN,1842,Midden-Delfland,Zuid-Holland,Bo,Rooms-Katholiek,30044,17.0,AMN,17,424.764705882353
004LO,2019,De Wegwijzer,2931AA,KRIMPEN AAN DE LEK,1931,Krimpenerwaard,Zuid-Holland,Bo,Protestants-Christelijk,41532,17.0,IEP,17,89.47058823529409
004LP,2019,CBS Het Talent,2635MK,DEN HOORN ZH,1842,Midden-Delfland,Zuid-Holland,Bo,Protestants-Christelijk,83228,28.0,CET,28,534.857142857143
004LR,2019,De Griffel,9134NX,LIOESSENS,58,Dongeradeel,Friesland,Bo,Protestants-Christelijk,30330,5.0,CET,5,535.2
004LV,2019,Streeksch De Regenboog,7692AC,MARIENBERG,160,Hardenberg,Overijssel,Bo,Gereformeerd vrijgemaakt,41624,14.0,CET,14,532.785714285714
004LW,2019,Basisschool de Wereldboom,7271CD,BORCULO,1859,Berkelland,Gelderland,Bo,Protestants-Christelijk,41011,9.0,IEP,9,79.7777777777778
004LX,2019,Basisschool De Overlaat,6916CD,TOLKAMER,299,Zevenaar,Gelderland,Bo,Algemeen bijzonder,30824,26.0,CET,26,536.615384615385
004LY,2019,Chr Basisschool De Borgh,9531CH,BORGER,1681,Borger-Odoorn,Drenthe,Bo,Protestants-Christelijk,32073,19.0,CET,19,536.0
004MA,2019,Chr Basissch De Driester,8281PG,GENEMUIDEN,1896,Zwartewaterland,Overijssel,Bo,Protestants-Christelijk,30967,10.0,IEP,10,85.5
004MB,2019,Chr Bs Samen Op Weg,4223NJ,HOORNAAR,689,Giessenlanden,Zuid-Holland,Bo,Protestants-Christelijk,31032,15.0,CET,15,537.0666666666671
004MD,2019,Bosseschool,3241GL,MIDDELHARNIS,1924,Goeree-Overflakkee,Zuid-Holland,Bo,Protestants-Christelijk,42632,43.0,IEP,43,81.9069767441861
004MF,2019,Delftse Montessorischool,2613JK,DELFT,503,Delft,Zuid-Holland,Bo,Algemeen bijzonder,31162,24.0,IEP,24,81.0833333333333
004MG,2019,PC Duinoord-School,2582LR,'S-GRAVENHAGE,518,'s-Gravenhage,Zuid-Holland,Bo,Protestants-Christelijk,31227,33.0,CET,33,539.878787878788
004MJ,2019,Johannes Bogermanschool,3991LC,HOUTEN,321,Houten,Utrecht,Bo,Reformatorisch,41534,44.0,ROUTE8,44,216.5
004MK,2019,De Wegwijzer,1674NP,OPPERDOES,420,Medemblik,Noord-Holland,Bo,Protestants-Christelijk,79874,15.0,IEP,15,81.0666666666667
004ML,2019,Arnhemse Montessorisch,6814LB,ARNHEM,202,Arnhem,Gelderland,Bo,Algemeen bijzonder,40972,52.0,CET,51,540.0
004MN,2019,De Gooische School,1251GV,LAREN NH,417,Laren,Noord-Holland,Bo,Algemeen bijzonder,31552,22.0,CET,22,541.636363636364
004MS,2019,Chr Basissch Nydjip,9001LA,GROU,80,Leeuwarden,Friesland,Bo,Protestants-Christelijk,41419,19.0,IEP,19,81.6315789473684
004MU,2019,Bs Ten Holtens Erve,7397NC,NIJBROEK,285,Voorst,Gelderland,Bo,Protestants-Christelijk,45969,10.0,CET,10,532.0
004MV,2019,Eben Haezerschool,3405XK,BENSCHOP,331,Lopik,Utrecht,Bo,Protestants-Christelijk,41439,19.0,CET,19,540.947368421053
004MY,2019,Chr Bs De Hoeksteen,3381DG,GIESSENBURG,689,Giessenlanden,Zuid-Holland,Bo,Protestants-Christelijk,32202,30.0,CET,30,533.733333333333
004MZ,2019,KC De Rank,2995VN,HEERJANSDAM,642,Zwijndrecht,Zuid-Holland,Bo,Protestants-Christelijk,80433,12.0,ROUTE8,12,221.583333333333
004NA,2019,"ABBS ""de Fluessen""",8582KX,OUDEGA DE FRYSKE MARREN,1940,De Fryske Marren,Friesland,Bo,Protestants-Christelijk,41385,5.0,IEP,5,72.0
004NB,2019,CBS De Ark,2861XT,BERGAMBACHT,1931,Krimpenerwaard,Zuid-Holland,Bo,Protestants-Christelijk,41532,42.0,CET,42,536.47619047619
004NC,2019,Oecum Jenaplsch Molenw,5282RP,BOXTEL,757,Boxtel,Noord-Brabant,Bo,"Samenwerking PC, RK, Alg. Bijz",40706,24.0,IEP,24,76.7916666666667
004ND,2019,Triangel,2645HH,DELFGAUW,1926,Pijnacker-Nootdorp,Zuid-Holland,Bo,Protestants-Christelijk,78782,56.0,CET,56,542.071428571429
004NH,2019,Adriaan Roland Holstschool,1862EL,BERGEN NH,373,Bergen (NH.),Noord-Holland,Bo,Antroposofisch,41296,29.0,IEP,29,85.7241379310345
004NN,2019,2e Marnixsch Chr Basison,3533VD,UTRECHT,344,Utrecht,Utrecht,Bo,Protestants-Christelijk,62662,35.0,CET,35,539.428571428571
004NO,2019,Basisschool Eben Haezer,4245KR,LEERBROEK,707,Zederik,Zuid-Holland,Bo,Protestants-Christelijk,33034,24.0,CET,24,538.041666666667
004NP,2019,Bs vd Edese Schoolver,6711NN,EDE GLD,228,Ede,Gelderland,Bo,Algemeen bijzonder,33151,29.0,CET,29,539.034482758621
004NR,2019,Koorsch Muz Inst Kathedr,2013ZL,HAARLEM,392,Haarlem,Noord-Holland,Bo,Rooms-Katholiek,33424,16.0,ROUTE8,16,226.3125
004NS,2019,CMS De Abeel,2565XP,'S-GRAVENHAGE,518,'s-Gravenhage,Zuid-Holland,Bo,Protestants-Christelijk,41324,29.0,ROUTE8,29,218.551724137931
004NT,2019,Basissch De Morgenster,2851BM,HAASTRECHT,1931,Krimpenerwaard,Zuid-Holland,Bo,Protestants-Christelijk,41194,10.0,ROUTE8,10,203.3
004NU,2019,Het Palet,7415AR,DEVENTER,150,Deventer,Overijssel,Bo,Protestants-Christelijk,23128,25.0,IEP,25,76.0
004NV,2019,K Norel-School,8162JA,EPE,232,Epe,Gelderland,Bo,Protestants-Christelijk,41736,16.0,CET,16,536.625
004NW,2019,Dorpsschool Halle,7025AG,HALLE,1876,Bronckhorst,Gelderland,Bo,Algemeen bijzonder,33957,17.0,CET,17,533.705882352941
